symbol,timeframe,strategy,category,total_trades,win_rate,total_return_pct,max_drawdown_pct,profit_factor,sharpe_ratio,expectancy_pips,composite_score
USDTRY,M30,EMACrossoverStrategy,trend,861,36.35,-101.21,101.21,-0.09,-3.63,-45.94,-35.67
USDTRY,M30,SupertrendStrategy,trend,551,47.37,-100.41,100.4,-0.23,-3.18,213.42,15.66
USDTRY,M30,MACDTrendStrategy,trend,901,37.85,-101.08,101.08,0.04,-4.16,-13.45,-6.25
USDTRY,M30,ADXTrendStrategy,trend,989,28.01,-101.45,101.45,0.03,-3.49,-28.09,-20.32
USDTRY,M30,IchimokuStrategy,trend,428,23.83,-99.85,99.85,0.09,-5.39,-389.78,-346.15
USDTRY,M30,HullMATrendStrategy,trend,812,35.84,-100.85,100.85,0.09,-4.29,21.89,14.73
USDTRY,M30,RSIExtremesStrategy,mr,1758,42.78,-102.47,102.47,-0.11,-2.67,105.36,15.25
USDTRY,M30,BollingerBounceStrategy,mr,1919,35.49,-102.99,102.98,-0.0,-2.36,58.33,14.59
USDTRY,M30,ZScoreMRStrategy,mr,1564,40.86,-102.26,102.26,-0.1,-2.73,70.72,15.08
USDTRY,M30,StochasticReversalStrategy,mr,1788,37.75,-102.22,102.22,0.01,-2.91,138.78,14.81
USDTRY,M30,CCIReversalStrategy,mr,1858,37.89,-103.18,103.18,-0.06,-2.86,10.54,14.81
USDTRY,M30,WilliamsRStrategy,mr,2426,40.89,-103.51,103.5,-0.11,-2.39,102.21,15.08
USDTRY,M30,DonchianBreakoutStrategy,breakout,1071,36.13,-101.2,101.2,0.1,-3.21,109.01,14.77
USDTRY,M30,VolatilityBreakoutStrategy,breakout,1642,50.73,-101.37,101.36,-0.16,-2.37,277.52,15.97
USDTRY,M30,MomentumBurstStrategy,breakout,351,38.46,-88.28,88.29,0.4,-5.46,89.93,15.34
USDTRY,M30,SqueezeBreakoutStrategy,breakout,731,22.71,-101.16,101.16,0.07,-4.78,-187.01,-163.78
USDTRY,M30,KeltnerBreakoutStrategy,breakout,1606,34.0,-102.45,102.42,-0.06,-2.66,61.98,14.46
USDTRY,M30,PivotBreakoutStrategy,breakout,2208,41.39,-103.08,103.06,0.02,-2.5,117.22,15.15
USDTRY,H1,EMACrossoverStrategy,trend,463,37.15,-99.35,99.35,0.1,-6.45,-85.93,-71.47
USDTRY,H1,SupertrendStrategy,trend,163,48.47,-84.87,85.42,0.13,-8.33,308.74,15.92
USDTRY,H1,MACDTrendStrategy,trend,490,40.0,-99.1,99.1,0.16,-5.97,-26.37,-17.54
USDTRY,H1,ADXTrendStrategy,trend,503,28.23,-100.25,100.25,0.15,-5.91,-86.95,-73.13
USDTRY,H1,IchimokuStrategy,trend,274,19.71,-95.28,95.28,0.19,-8.76,-623.1,-556.39
USDTRY,H1,HullMATrendStrategy,trend,455,38.46,-97.84,97.9,0.28,-5.49,72.69,15.2
USDTRY,H1,RSIExtremesStrategy,mr,931,55.1,-100.49,100.48,-0.1,-4.16,224.16,16.36
USDTRY,H1,BollingerBounceStrategy,mr,913,40.53,-100.57,100.57,0.11,-4.29,100.04,15.18
USDTRY,H1,ZScoreMRStrategy,mr,695,52.81,-100.12,100.12,-0.02,-4.88,219.95,16.15
USDTRY,H1,StochasticReversalStrategy,mr,872,49.66,-100.09,100.09,0.15,-4.12,294.57,16.05
USDTRY,H1,CCIReversalStrategy,mr,993,42.8,-100.96,100.95,0.01,-4.2,45.27,15.26
USDTRY,H1,WilliamsRStrategy,mr,1139,55.14,-100.63,100.63,-0.03,-3.81,251.83,16.36
USDTRY,H1,DonchianBreakoutStrategy,breakout,469,30.7,-99.62,99.63,0.3,-4.91,55.0,14.52
USDTRY,H1,VolatilityBreakoutStrategy,breakout,658,52.28,-99.96,99.96,0.16,-4.13,446.42,16.3
USDTRY,H1,MomentumBurstStrategy,breakout,291,39.18,-73.38,74.17,0.56,-4.08,161.75,15.6
USDTRY,H1,SqueezeBreakoutStrategy,breakout,386,21.76,-99.47,99.47,0.2,-6.74,-297.39,-263.05
USDTRY,H1,KeltnerBreakoutStrategy,breakout,576,38.19,-100.14,100.14,0.16,-5.11,153.1,15.03
USDTRY,H1,PivotBreakoutStrategy,breakout,1061,45.81,-100.66,100.66,0.17,-3.89,142.39,15.73
USDTRY,H4,EMACrossoverStrategy,trend,68,42.65,-21.3,24.67,0.56,-4.47,229.49,23.99
USDTRY,H4,MACDTrendStrategy,trend,135,34.07,-50.24,52.73,0.43,-6.43,-348.07,-307.25
USDTRY,H4,ADXTrendStrategy,trend,84,30.95,-37.86,38.02,0.46,-6.16,181.72,14.74
USDTRY,H4,IchimokuStrategy,trend,53,47.17,-1.82,7.65,0.95,-0.43,906.97,34.34
USDTRY,H4,HullMATrendStrategy,trend,121,30.58,-47.47,47.61,0.43,-6.65,-242.03,-212.16
USDTRY,H4,RSIExtremesStrategy,mr,167,60.48,-25.81,29.32,0.69,-2.62,520.92,22.18
USDTRY,H4,BollingerBounceStrategy,mr,233,39.06,-65.78,67.95,0.45,-5.68,145.96,15.47
USDTRY,H4,ZScoreMRStrategy,mr,150,46.0,-48.41,49.85,0.43,-6.14,52.77,16.07
USDTRY,H4,StochasticReversalStrategy,mr,212,47.17,-38.41,39.8,0.67,-3.13,247.92,16.47
USDTRY,H4,CCIReversalStrategy,mr,257,45.91,-65.27,65.52,0.47,-5.26,51.39,16.1
USDTRY,H4,WilliamsRStrategy,mr,221,57.47,-45.1,46.39,0.55,-4.01,400.18,17.25
USDTRY,H4,DonchianBreakoutStrategy,breakout,120,37.5,-28.18,39.89,0.71,-2.66,687.55,15.8
USDTRY,H4,VolatilityBreakoutStrategy,breakout,101,54.46,6.28,13.44,1.08,0.61,1232.27,40.12
USDTRY,H4,MomentumBurstStrategy,breakout,109,34.86,-24.72,31.21,0.72,-2.61,229.28,15.53
USDTRY,H4,SqueezeBreakoutStrategy,breakout,79,30.38,-33.75,36.74,0.51,-5.28,394.16,14.8
USDTRY,H4,KeltnerBreakoutStrategy,breakout,91,51.65,-5.05,23.66,0.93,-0.52,1092.23,31.21
USDTRY,H4,PivotBreakoutStrategy,breakout,247,46.96,-46.28,53.16,0.7,-2.66,669.21,16.54
USDTRY,D1,RSIExtremesStrategy,mr,22,31.82,-8.96,12.03,0.47,-6.05,-979.15,-1458.76
USDTRY,D1,BollingerBounceStrategy,mr,35,25.71,-14.98,14.86,0.46,-6.19,-991.38,-1478.3
USDTRY,D1,ZScoreMRStrategy,mr,21,14.29,-15.42,15.12,0.19,-14.53,-2575.55,-3856.82
USDTRY,D1,StochasticReversalStrategy,mr,39,17.95,-23.3,25.46,0.3,-9.85,-2648.64,-2974.19
USDTRY,D1,CCIReversalStrategy,mr,29,31.03,-12.38,12.38,0.45,-6.52,-725.85,-1079.22
USDTRY,D1,WilliamsRStrategy,mr,28,28.57,-12.8,16.1,0.41,-7.18,-1191.79,-1778.37
USDTRY,D1,DonchianBreakoutStrategy,breakout,20,65.0,16.53,5.46,3.17,9.12,7220.25,64.12
USDTRY,D1,PivotBreakoutStrategy,breakout,34,44.12,-0.7,7.14,0.97,-0.25,2192.37,34.71
USDZAR,M30,EMACrossoverStrategy,trend,889,46.68,158.79,22.8,1.15,1.07,128.57,42.51
USDZAR,M30,SupertrendStrategy,trend,193,77.72,989.76,3.16,6.32,11.72,554.89,89.3
USDZAR,M30,MACDTrendStrategy,trend,1166,50.77,1167.26,11.68,1.35,2.01,206.03,64.64
USDZAR,M30,ADXTrendStrategy,trend,801,39.83,186.09,21.64,1.17,1.15,145.97,43.35
USDZAR,M30,IchimokuStrategy,trend,519,41.81,24.19,17.66,1.07,0.55,73.89,38.89
USDZAR,M30,HullMATrendStrategy,trend,1003,45.46,644.51,12.53,1.31,1.84,194.06,63.15
USDZAR,M30,RSIExtremesStrategy,mr,1530,55.42,2819.4,11.25,1.49,2.41,149.78,67.04
USDZAR,M30,BollingerBounceStrategy,mr,1785,50.03,10420.5,11.33,1.5,2.1,168.63,65.15
USDZAR,M30,ZScoreMRStrategy,mr,1652,54.96,3252.67,12.96,1.47,2.25,141.45,66.36
USDZAR,M30,StochasticReversalStrategy,mr,2226,41.69,172.84,37.77,1.06,0.43,64.38,24.98
USDZAR,M30,CCIReversalStrategy,mr,1954,56.76,15608.11,11.36,1.51,2.1,163.3,66.18
USDZAR,M30,WilliamsRStrategy,mr,2520,56.35,40414.8,16.69,1.42,1.85,161.25,65.04
USDZAR,M30,DonchianBreakoutStrategy,breakout,1133,52.07,29506.02,9.3,1.96,2.94,401.0,69.37
USDZAR,M30,VolatilityBreakoutStrategy,breakout,1491,68.14,222928.78,5.33,3.86,8.09,447.41,82.94
USDZAR,M30,MomentumBurstStrategy,breakout,878,48.41,3354.64,9.09,1.8,3.12,353.9,69.15
USDZAR,M30,SqueezeBreakoutStrategy,breakout,705,38.44,99.64,21.02,1.16,1.09,100.19,39.48
USDZAR,M30,KeltnerBreakoutStrategy,breakout,1551,53.97,92874.38,9.11,2.08,3.83,293.07,73.08
USDZAR,M30,PivotBreakoutStrategy,breakout,2453,59.15,222830.46,8.4,2.19,4.71,303.73,77.22
USDZAR,H1,EMACrossoverStrategy,trend,432,50.23,153.52,10.34,1.42,2.68,213.82,61.94
USDZAR,H1,SupertrendStrategy,trend,69,88.41,198.74,1.07,13.82,22.46,973.67,98.26
USDZAR,H1,MACDTrendStrategy,trend,683,48.46,217.93,15.13,1.27,1.77,212.1,57.68
USDZAR,H1,ADXTrendStrategy,trend,497,42.25,195.97,11.26,1.38,2.29,213.01,61.82
USDZAR,H1,IchimokuStrategy,trend,251,42.63,21.17,9.43,1.13,0.98,115.1,41.54
USDZAR,H1,HullMATrendStrategy,trend,605,46.28,304.07,19.24,1.33,1.99,266.15,59.66
USDZAR,H1,RSIExtremesStrategy,mr,865,53.76,474.0,7.24,1.37,2.3,187.88,66.16
USDZAR,H1,BollingerBounceStrategy,mr,1008,48.21,940.55,14.91,1.43,2.29,208.17,65.41
USDZAR,H1,ZScoreMRStrategy,mr,926,54.75,728.08,11.9,1.39,2.31,206.48,66.39
USDZAR,H1,StochasticReversalStrategy,mr,1271,40.28,34.08,30.58,1.03,0.26,65.1,22.37
USDZAR,H1,CCIReversalStrategy,mr,1067,54.26,938.13,13.09,1.4,2.24,194.4,66.08
USDZAR,H1,WilliamsRStrategy,mr,1421,53.55,1572.18,11.24,1.41,2.2,180.98,65.85
USDZAR,H1,DonchianBreakoutStrategy,breakout,688,53.92,4989.72,7.45,2.27,4.09,564.42,74.38
USDZAR,H1,VolatilityBreakoutStrategy,breakout,763,74.71,133425.11,4.37,5.45,8.57,772.7,87.11
USDZAR,H1,MomentumBurstStrategy,breakout,693,51.37,3015.53,9.94,2.0,3.62,483.92,71.78
USDZAR,H1,SqueezeBreakoutStrategy,breakout,426,36.38,24.7,21.67,1.08,0.58,78.52,34.17
USDZAR,H1,KeltnerBreakoutStrategy,breakout,827,59.85,39413.77,6.15,2.47,4.07,503.04,75.6
USDZAR,H1,PivotBreakoutStrategy,breakout,1399,59.69,93398.12,9.35,2.43,4.14,405.22,75.74
USDZAR,H4,EMACrossoverStrategy,trend,105,45.71,13.49,8.48,1.21,1.49,283.8,43.33
USDZAR,H4,MACDTrendStrategy,trend,169,41.42,3.13,10.67,1.03,0.23,69.07,36.53
USDZAR,H4,ADXTrendStrategy,trend,110,37.27,10.78,11.86,1.14,1.02,299.91,39.57
USDZAR,H4,IchimokuStrategy,trend,70,32.86,-11.7,19.92,0.75,-2.22,-476.27,-703.56
USDZAR,H4,HullMATrendStrategy,trend,152,46.05,45.86,9.62,1.44,2.78,521.64,51.63
USDZAR,H4,RSIExtremesStrategy,mr,213,57.75,97.88,8.54,1.68,4.08,536.77,65.2
USDZAR,H4,BollingerBounceStrategy,mr,201,48.76,72.49,9.4,1.48,3.01,475.7,55.88
USDZAR,H4,ZScoreMRStrategy,mr,196,53.06,51.32,7.46,1.43,2.81,359.3,54.88
USDZAR,H4,StochasticReversalStrategy,mr,350,46.0,100.04,13.57,1.35,2.25,367.64,52.15
USDZAR,H4,CCIReversalStrategy,mr,290,57.93,156.18,8.59,1.75,4.22,545.04,72.59
USDZAR,H4,WilliamsRStrategy,mr,348,61.78,323.48,7.76,1.99,5.05,666.06,78.25
USDZAR,H4,DonchianBreakoutStrategy,breakout,149,48.99,90.54,7.26,1.81,4.44,901.49,66.44
USDZAR,H4,VolatilityBreakoutStrategy,breakout,121,75.21,338.36,4.03,5.25,12.47,1913.92,86.78
USDZAR,H4,MomentumBurstStrategy,breakout,169,43.2,56.03,9.91,1.41,2.59,525.99,51.35
USDZAR,H4,SqueezeBreakoutStrategy,breakout,102,32.35,-5.37,14.92,0.92,-0.6,-3.69,10.8
USDZAR,H4,KeltnerBreakoutStrategy,breakout,168,58.33,233.61,4.0,2.67,7.2,1114.71,79.09
USDZAR,H4,PivotBreakoutStrategy,breakout,365,62.47,907.79,4.98,2.41,5.84,967.51,79.19
USDZAR,D1,MACDTrendStrategy,trend,21,47.62,3.79,2.99,1.34,2.28,987.07,46.38
USDZAR,D1,RSIExtremesStrategy,mr,22,63.64,11.7,2.99,2.56,7.52,1845.26,63.58
USDZAR,D1,BollingerBounceStrategy,mr,21,57.14,12.04,2.01,2.37,6.72,1899.11,64.3
USDZAR,D1,ZScoreMRStrategy,mr,20,60.0,8.8,2.69,2.19,6.22,1335.11,61.65
USDZAR,D1,StochasticReversalStrategy,mr,33,48.48,9.55,3.96,1.53,3.29,970.58,51.64
USDZAR,D1,CCIReversalStrategy,mr,39,69.23,27.01,2.0,3.08,9.23,2368.97,75.05
USDZAR,D1,WilliamsRStrategy,mr,38,55.26,11.83,2.99,1.68,4.11,1074.79,57.43
USDZAR,D1,PivotBreakoutStrategy,breakout,41,43.9,5.63,4.7,1.24,1.66,556.72,43.33
XAGUSD,M30,EMACrossoverStrategy,trend,814,52.33,1000.3,7.76,1.52,2.76,56.96,67.89
XAGUSD,M30,SupertrendStrategy,trend,142,86.62,832.28,3.0,12.21,15.89,216.47,97.99
XAGUSD,M30,MACDTrendStrategy,trend,1177,51.32,2272.59,15.93,1.5,2.43,52.75,66.52
XAGUSD,M30,ADXTrendStrategy,trend,780,39.74,282.68,17.73,1.23,1.44,33.15,56.65
XAGUSD,M30,IchimokuStrategy,trend,480,42.08,47.62,19.05,1.12,0.9,10.27,41.41
XAGUSD,M30,HullMATrendStrategy,trend,1026,45.61,1044.36,11.06,1.48,2.45,50.18,65.69
XAGUSD,M30,RSIExtremesStrategy,mr,1542,59.6,31909.16,9.24,2.18,3.23,56.4,71.98
XAGUSD,M30,BollingerBounceStrategy,mr,1747,53.52,119228.04,13.39,2.17,2.92,63.2,69.94
XAGUSD,M30,ZScoreMRStrategy,mr,1595,56.61,12891.81,14.22,1.84,2.91,46.56,69.71
XAGUSD,M30,StochasticReversalStrategy,mr,2126,43.93,2537.91,26.62,1.35,1.61,27.17,46.64
XAGUSD,M30,CCIReversalStrategy,mr,1851,57.7,45361.23,10.94,1.94,2.85,52.17,69.86
XAGUSD,M30,WilliamsRStrategy,mr,2447,58.72,250599.37,12.15,1.95,3.04,51.59,70.71
XAGUSD,M30,DonchianBreakoutStrategy,breakout,1190,53.11,91836.59,7.81,2.11,2.98,114.82,69.97
XAGUSD,M30,VolatilityBreakoutStrategy,breakout,1276,76.1,706992.6,3.08,6.5,10.04,168.58,89.42
XAGUSD,M30,MomentumBurstStrategy,breakout,1228,51.3,60233.78,8.79,1.97,2.74,111.06,68.56
XAGUSD,M30,SqueezeBreakoutStrategy,breakout,680,36.18,58.19,21.24,1.1,0.69,19.86,35.98
XAGUSD,M30,KeltnerBreakoutStrategy,breakout,1500,59.73,437061.56,7.84,3.15,5.55,106.37,80.26
XAGUSD,M30,PivotBreakoutStrategy,breakout,2428,61.2,720829.1,6.28,2.67,5.54,94.33,79.52
XAGUSD,H1,EMACrossoverStrategy,trend,417,48.2,123.25,12.51,1.35,2.26,51.4,55.0
XAGUSD,H1,SupertrendStrategy,trend,84,90.48,313.6,1.01,20.87,23.38,323.42,98.57
XAGUSD,H1,MACDTrendStrategy,trend,642,53.12,656.69,10.56,1.62,3.3,82.16,70.14
XAGUSD,H1,ADXTrendStrategy,trend,424,36.08,33.12,20.56,1.11,0.75,13.81,35.16
XAGUSD,H1,IchimokuStrategy,trend,248,44.35,42.04,9.34,1.24,1.66,36.9,46.7
XAGUSD,H1,HullMATrendStrategy,trend,565,44.42,224.1,12.8,1.41,2.47,65.4,62.96
XAGUSD,H1,RSIExtremesStrategy,mr,808,60.27,2289.16,10.06,1.83,3.6,76.17,72.7
XAGUSD,H1,BollingerBounceStrategy,mr,913,54.87,5853.67,10.87,2.09,3.87,90.2,73.37
XAGUSD,H1,ZScoreMRStrategy,mr,812,57.64,1387.35,8.71,1.87,3.94,68.87,73.6
XAGUSD,H1,StochasticReversalStrategy,mr,1152,45.14,780.21,14.59,1.32,1.9,37.48,63.34
XAGUSD,H1,CCIReversalStrategy,mr,1067,59.7,5667.6,7.5,2.0,3.64,78.55,73.1
XAGUSD,H1,WilliamsRStrategy,mr,1241,60.76,14985.09,9.61,2.02,3.47,81.01,72.69
XAGUSD,H1,DonchianBreakoutStrategy,breakout,682,56.3,9497.66,11.47,2.69,4.56,174.86,77.25
XAGUSD,H1,VolatilityBreakoutStrategy,breakout,702,79.06,395392.6,3.96,7.65,8.3,254.78,92.16
XAGUSD,H1,MomentumBurstStrategy,breakout,741,51.96,5359.71,12.51,2.14,3.78,143.83,72.72
XAGUSD,H1,SqueezeBreakoutStrategy,breakout,411,41.12,145.35,12.49,1.37,2.33,60.21,56.01
XAGUSD,H1,KeltnerBreakoutStrategy,breakout,793,60.4,52940.56,7.77,3.28,4.6,154.29,79.19
XAGUSD,H1,PivotBreakoutStrategy,breakout,1354,63.59,367934.18,5.3,2.53,4.39,134.81,77.42
XAGUSD,H4,EMACrossoverStrategy,trend,99,50.51,28.39,5.41,1.52,3.3,131.64,54.79
XAGUSD,H4,MACDTrendStrategy,trend,179,49.16,47.01,9.67,1.47,2.98,135.61,52.96
XAGUSD,H4,ADXTrendStrategy,trend,104,39.42,20.35,7.74,1.3,1.99,117.4,45.39
XAGUSD,H4,IchimokuStrategy,trend,68,42.65,5.47,5.86,1.13,0.95,59.75,40.13
XAGUSD,H4,HullMATrendStrategy,trend,164,48.17,66.36,8.26,1.65,3.8,179.32,59.27
XAGUSD,H4,RSIExtremesStrategy,mr,202,57.43,94.72,5.87,1.86,4.84,144.43,72.9
XAGUSD,H4,BollingerBounceStrategy,mr,219,52.51,133.86,5.61,1.72,4.14,158.16,73.25
XAGUSD,H4,ZScoreMRStrategy,mr,208,54.81,76.72,6.94,1.57,3.55,122.38,62.24
XAGUSD,H4,StochasticReversalStrategy,mr,333,45.05,89.18,13.81,1.33,2.2,90.48,50.88
XAGUSD,H4,CCIReversalStrategy,mr,287,54.7,114.93,6.81,1.6,3.64,110.85,68.42
XAGUSD,H4,WilliamsRStrategy,mr,340,56.47,184.68,9.3,1.63,3.73,120.68,72.05
XAGUSD,H4,DonchianBreakoutStrategy,breakout,164,53.66,165.26,7.78,2.17,5.74,315.06,77.39
XAGUSD,H4,VolatilityBreakoutStrategy,breakout,156,78.85,716.65,2.03,7.07,12.99,567.32,90.97
XAGUSD,H4,MomentumBurstStrategy,breakout,198,50.0,157.05,6.81,1.86,4.58,241.7,74.72
XAGUSD,H4,SqueezeBreakoutStrategy,breakout,112,37.5,11.34,7.8,1.16,1.1,33.25,40.47
XAGUSD,H4,KeltnerBreakoutStrategy,breakout,200,61.5,424.11,4.96,2.92,7.53,326.29,80.06
XAGUSD,H4,PivotBreakoutStrategy,breakout,374,60.96,888.66,4.65,2.78,6.39,245.29,79.7
XAGUSD,D1,MACDTrendStrategy,trend,21,57.14,8.17,3.48,1.89,4.94,506.92,59.48
XAGUSD,D1,HullMATrendStrategy,trend,22,54.55,10.09,2.97,1.96,5.17,510.39,60.5
XAGUSD,D1,RSIExtremesStrategy,mr,31,67.74,18.56,2.97,2.71,8.11,570.47,66.83
XAGUSD,D1,BollingerBounceStrategy,mr,28,50.0,8.64,4.01,1.57,3.49,279.3,52.4
XAGUSD,D1,ZScoreMRStrategy,mr,24,58.33,8.38,4.91,1.81,4.73,403.67,58.11
XAGUSD,D1,StochasticReversalStrategy,mr,47,42.55,5.25,5.32,1.19,1.32,98.59,41.61
XAGUSD,D1,CCIReversalStrategy,mr,38,71.05,26.78,1.99,3.13,9.37,686.23,75.37
XAGUSD,D1,WilliamsRStrategy,mr,43,69.77,29.95,2.97,2.86,8.65,570.2,71.27
XAGUSD,D1,DonchianBreakoutStrategy,breakout,21,38.1,1.04,5.89,1.08,0.57,75.04,37.23
XAGUSD,D1,KeltnerBreakoutStrategy,breakout,20,45.0,6.98,3.98,1.62,3.67,425.04,51.99
XAGUSD,D1,PivotBreakoutStrategy,breakout,46,60.87,33.3,2.97,2.58,7.51,651.93,70.5
XAUUSD,M30,EMACrossoverStrategy,trend,849,53.12,1305.02,10.33,1.7,3.22,263.02,70.01
XAUUSD,M30,SupertrendStrategy,trend,119,91.6,674.19,2.02,28.76,20.8,1011.41,98.74
XAUUSD,M30,MACDTrendStrategy,trend,1126,52.13,2423.67,11.04,1.58,2.72,261.06,67.84
XAUUSD,M30,ADXTrendStrategy,trend,784,44.9,1175.5,11.0,1.59,2.84,271.25,67.2
XAUUSD,M30,IchimokuStrategy,trend,464,44.18,86.39,15.88,1.22,1.51,94.93,47.04
XAUUSD,M30,HullMATrendStrategy,trend,937,47.71,1469.37,13.47,1.55,2.68,286.74,66.97
XAUUSD,M30,RSIExtremesStrategy,mr,1547,59.08,26106.81,9.47,2.0,3.04,212.24,70.86
XAUUSD,M30,BollingerBounceStrategy,mr,1780,50.51,33097.01,13.49,1.82,2.5,211.55,67.29
XAUUSD,M30,ZScoreMRStrategy,mr,1628,57.68,20705.3,11.0,1.86,2.86,200.3,69.73
XAUUSD,M30,StochasticReversalStrategy,mr,2102,44.29,2876.48,20.48,1.28,1.43,112.67,55.31
XAUUSD,M30,CCIReversalStrategy,mr,1862,58.7,68000.27,10.58,1.93,2.76,214.41,69.66
XAUUSD,M30,WilliamsRStrategy,mr,2467,58.94,219423.85,10.05,1.92,3.19,209.41,71.22
XAUUSD,M30,DonchianBreakoutStrategy,breakout,1181,54.78,141663.24,6.07,2.16,3.22,510.78,71.18
XAUUSD,M30,VolatilityBreakoutStrategy,breakout,1131,76.66,491472.15,3.01,6.02,9.85,694.77,88.54
XAUUSD,M30,MomentumBurstStrategy,breakout,845,51.83,9098.21,7.92,2.04,3.46,508.29,71.35
XAUUSD,M30,SqueezeBreakoutStrategy,breakout,661,41.45,340.22,12.91,1.34,1.99,184.32,63.15
XAUUSD,M30,KeltnerBreakoutStrategy,breakout,1407,59.42,315358.3,9.75,2.85,5.25,448.39,79.61
XAUUSD,M30,PivotBreakoutStrategy,breakout,2336,64.34,658955.55,5.69,3.19,6.52,429.39,81.03
XAUUSD,H1,EMACrossoverStrategy,trend,403,51.61,204.55,7.35,1.57,3.39,278.85,70.13
XAUUSD,H1,SupertrendStrategy,trend,90,90.0,351.33,1.01,18.12,22.06,1316.61,98.5
XAUUSD,H1,MACDTrendStrategy,trend,674,53.56,782.52,7.87,1.6,3.18,364.96,69.73
XAUUSD,H1,ADXTrendStrategy,trend,439,43.74,264.3,8.03,1.51,2.88,314.11,67.01
XAUUSD,H1,IchimokuStrategy,trend,255,42.35,25.38,11.4,1.14,1.04,81.88,41.72
XAUUSD,H1,HullMATrendStrategy,trend,585,46.5,360.27,12.48,1.46,2.66,343.31,66.54
XAUUSD,H1,RSIExtremesStrategy,mr,823,60.87,2672.78,5.89,1.94,3.81,329.63,73.76
XAUUSD,H1,BollingerBounceStrategy,mr,901,51.72,2519.67,10.75,1.71,2.94,298.95,68.82
XAUUSD,H1,ZScoreMRStrategy,mr,811,58.45,1580.1,11.77,1.74,3.34,280.53,71.32
XAUUSD,H1,StochasticReversalStrategy,mr,1152,43.49,414.87,14.74,1.27,1.64,126.06,62.06
XAUUSD,H1,CCIReversalStrategy,mr,1062,59.32,4978.32,8.61,1.91,3.52,308.52,72.43
XAUUSD,H1,WilliamsRStrategy,mr,1311,58.81,10614.52,8.64,1.93,3.21,288.85,71.29
XAUUSD,H1,DonchianBreakoutStrategy,breakout,652,58.44,11794.53,6.94,2.61,4.52,770.7,77.27
XAUUSD,H1,VolatilityBreakoutStrategy,breakout,669,77.43,253835.68,3.97,6.2,7.65,984.59,89.01
XAUUSD,H1,MomentumBurstStrategy,breakout,637,55.57,6114.69,6.97,2.34,4.34,706.87,75.66
XAUUSD,H1,SqueezeBreakoutStrategy,breakout,408,37.75,59.89,16.85,1.19,1.31,146.51,43.42
XAUUSD,H1,KeltnerBreakoutStrategy,breakout,798,60.53,56614.3,4.99,3.36,4.58,607.57,79.3
XAUUSD,H1,PivotBreakoutStrategy,breakout,1332,61.86,249102.8,6.63,2.73,4.35,504.22,77.42
XAUUSD,H4,EMACrossoverStrategy,trend,96,54.17,39.03,7.74,1.69,4.14,678.6,58.48
XAUUSD,H4,MACDTrendStrategy,trend,170,51.76,61.88,5.87,1.56,3.47,686.34,60.96
XAUUSD,H4,ADXTrendStrategy,trend,97,31.96,-5.07,9.16,0.92,-0.6,-108.58,-146.79
XAUUSD,H4,IchimokuStrategy,trend,62,41.94,4.91,7.86,1.13,0.95,255.38,39.71
XAUUSD,H4,HullMATrendStrategy,trend,178,43.82,41.0,14.27,1.33,2.21,565.38,47.14
XAUUSD,H4,RSIExtremesStrategy,mr,217,55.3,83.46,8.2,1.6,3.69,459.97,61.99
XAUUSD,H4,BollingerBounceStrategy,mr,230,46.09,64.52,9.0,1.39,2.49,392.46,52.9
XAUUSD,H4,ZScoreMRStrategy,mr,217,54.38,75.14,9.18,1.58,3.59,465.0,59.47
XAUUSD,H4,StochasticReversalStrategy,mr,330,38.79,7.68,22.5,1.04,0.27,116.69,32.71
XAUUSD,H4,CCIReversalStrategy,mr,297,55.89,139.13,7.96,1.69,4.06,482.82,70.89
XAUUSD,H4,WilliamsRStrategy,mr,354,55.93,183.6,8.63,1.67,3.91,501.43,72.84
XAUUSD,H4,DonchianBreakoutStrategy,breakout,161,57.14,204.32,4.95,2.62,6.98,1426.04,78.81
XAUUSD,H4,VolatilityBreakoutStrategy,breakout,153,75.16,562.08,3.95,5.68,11.91,1937.99,87.63
XAUUSD,H4,MomentumBurstStrategy,breakout,183,54.1,200.46,5.87,2.31,6.08,1319.96,77.74
XAUUSD,H4,SqueezeBreakoutStrategy,breakout,99,41.41,23.99,8.82,1.36,2.33,427.82,47.12
XAUUSD,H4,KeltnerBreakoutStrategy,breakout,205,58.05,337.85,3.99,2.91,7.41,1119.12,79.53
XAUUSD,H4,PivotBreakoutStrategy,breakout,398,58.54,773.75,8.68,2.55,6.06,919.57,78.88
XAUUSD,D1,MACDTrendStrategy,trend,22,59.09,9.21,2.97,1.94,5.14,1516.5,60.84
XAUUSD,D1,RSIExtremesStrategy,mr,24,66.67,14.02,2.97,2.64,7.92,2149.89,65.0
XAUUSD,D1,BollingerBounceStrategy,mr,24,41.67,2.46,4.91,1.17,1.23,244.13,40.63
XAUUSD,D1,ZScoreMRStrategy,mr,27,44.44,0.79,5.26,1.05,0.4,171.58,37.49
XAUUSD,D1,StochasticReversalStrategy,mr,44,38.64,-0.2,6.27,0.99,-0.06,108.64,34.67
XAUUSD,D1,CCIReversalStrategy,mr,34,67.65,20.76,2.97,2.74,8.22,2490.26,67.62
XAUUSD,D1,WilliamsRStrategy,mr,43,62.79,21.69,3.94,2.23,6.47,2046.01,64.38
XAUUSD,D1,DonchianBreakoutStrategy,breakout,22,63.64,19.52,2.97,3.18,8.95,4251.2,67.48
